SCHOOL,AGE,HOURPAY
22,46,14.01
13,52,20.77
12,57,38.970001
13,29,13
16,29,10.13
11,49,5.8699999
11,47,21.139999
11,54,8.0500002
13,49,32.889999
12,49,11.55
13,20,6.9299998
11,58,7.5900002
14,22,9.6199999
11,54,10.83
13,32,11
13,29,7.9099998
13,59,14.43
13,48,21.360001
13,55,19.219999
13,55,17.57
11,19,6
13,55,11.63
18,54,49.450001
12,27,10.2
19,33,8.1099997
11,38,11.19
15,39,12.49
18,60,13
17,59,7.5
11,29,10.43
14,21,6.6999998
13,59,24.290001
12,42,21.26
15,31,13.55
13,19,2.2
11,29,5.52
13,27,5.8499999
15,30,20.24
13,29,7.0999999
11,45,7.9400001
14,67,9
11,35,9.2399998
11,32,7.9099998
17,28,4.8800001
14,29,23.75
13,35,11.55
13,21,6.6399999
11,53,6.4099998
12,46,40.060001
16,44,50.610001
11,58,33.389999
13,51,34.619999
16,34,36.060001
11,26,6.21
13,30,8.25
10,57,8.8699999
12,49,18.690001
14,47,11.13
13,23,8.3900003
12,44,6.75
10,52,15.59
17,56,21.629999
15,39,53.419998
17,37,8.5
11,57,7.5999999
12,40,10.1
14,37,16.969999
11,35,16.82
16,41,31.190001
19,42,19.24
12,50,15.18
11,51,9.1099997
13,21,9.4200001
13,53,16.18
11,48,9.3900003
31,46,21.43
16,49,18.92
11,52,6.1900001
11,62,7.6700001
13,55,8.1099997
13,46,23.379999
17,28,17.299999
16,27,7.6900001
10,61,4.5599999
10,41,13.58
15,42,12.31
11,42,28.84
16,41,35.27
11,67,6.9000001
11,42,9.1899996
12,55,12.45
13,53,9.6000004
11,50,18.309999
11,25,10.13
10,50,8.2799997
10,46,16.25
11,45,11
10,56,11.49
11,55,15.24
11,54,8.1499996
10,64,2.99
15,33,9.71
11,65,12.82
11,60,9.6099997
12,44,48.080002
14,53,8.2600002
12,47,9.6099997
11,57,7.4200001
11,63,8.46
11,45,4.7199998
11,64,9.0900002
16,59,18.02
19,36,5.5599999
12,18,5.9699998
21,34,6.1999998
11,42,9.5200005
11,44,12.08
11,58,13.02
11,46,12.81
11,40,6.5799999
14,46,9.7200003
13,46,11.25
13,60,7.6300001
16,57,21.049999
17,38,11.53
10,60,10.29
11,42,10.15
13,27,8.3299999
11,53,8.8400002
16,41,40.470001
16,36,22.76
12,39,12.5
11,39,9.0600004
11,19,7.54
11,40,5.5
14,37,7.48
13,38,15.26
17,49,17.030001
11,64,12.66
18,47,12.16
16,56,22.440001
13,20,5.3400002
11,49,8.4799995
13,35,15.88
17,32,14.04
12,42,15.59
12,50,10.25
13,42,3.6500001
16,44,50.610001
16,51,11.8
11,57,6.73
12,31,13.73
12,29,6.2399998
11,39,15.74
12,45,12.54
12,59,5.1799998
14,39,6.8600001
13,37,14.77
11,32,6.3899999
11,32,6.6700001
16,26,17.57
11,44,8
12,51,6.7600002
19,31,10.59
19,28,8.1099997
10,59,5.4200001
13,53,6.1300001
10,66,3
16,31,9.8800001
16,31,10.32
14,30,6.5999999
11,50,6.5999999
11,56,6.3499999
12,35,6.3099999
13,45,9.8000002
11,53,18.139999
11,58,9.5799999
11,56,4.4699998
12,27,7.5
16,58,12.75
12,57,12
10,64,5.5599999
12,58,34.419998
11,51,17.299999
11,55,12.66
16,52,39.470001
12,52,11.09
11,45,4.6100001
11,41,7.29
17,59,15.4
17,60,8.9499998
13,30,10.27
17,35,15.18
13,20,6.5999999
11,49,4.5700002
11,53,12.96
13,21,7.48
11,67,6.5
19,53,17.969999
12,25,5.1999998
11,56,21
12,52,9.21
11,51,6.9099998
17,52,18.5
11,55,7.1799998
10,43,9.2799997
11,48,8.3299999
11,55,11.68
12,22,9.8599997
13,29,13.16
11,28,12.16
13,22,7.7800002
15,37,18.469999
13,35,13.65
11,49,8.1099997
16,52,9.4200001
11,50,10.92
14,21,9.3400002
11,58,24.889999
13,21,7
12,46,5.8800001
11,31,7.7800002
11,28,7.3600001
16,49,28.57
10,56,6.1700001
11,57,38.450001
11,44,7.0500002
13,52,20.200001
13,54,8.0799999
12,51,6.1399999
16,38,12.82
11,48,5.1900001
18,33,18.040001
11,44,11.14
21,39,23.790001
13,40,13.74
12,29,7
12,29,7.0700002
11,46,5.7800002
12,25,5.77
12,60,10.5
13,45,13
11,34,11.05
16,53,41.959999
10,62,12.81
10,58,23.809999
10,61,16.030001
12,53,8.2600002
11,45,18.190001
11,40,26.91
11,52,10.6
10,58,2.55
11,38,8.3299999
14,33,7.2600002
12,41,6
11,29,4.25
11,56,12.37
10,58,5.75
10,60,7.29
11,35,9.2299995
10,50,12.25
11,28,10
17,27,9.6300001
12,21,2.5
20,33,15.38
10,57,11.55
11,54,5.9499998
14,19,5
11,54,25.290001
16,29,10.13
13,35,27.32
12,62,3.5699999
7,44,5.5
14,32,15
16,39,18.280001
10,52,6
13,20,1.0700001
16,51,7.3299999
14,48,95.599998
14,35,22.76
13,39,12.8
16,57,12.56
17,36,3.8900001
16,34,30.18
11,54,11.45
11,52,8
12,50,11.22
12,26,12.73
11,54,18.379999
11,22,11.55
16,33,6.6300001
14,53,26.379999
13,54,16.620001
12,19,4.5999999
16,46,12.36
17,56,16.040001
17,37,9.6099997
16,33,22.16
11,57,9.3400002
13,40,7.9299998
12,40,12
11,26,8
17,28,18.280001
11,41,9.3599997
13,33,9.8599997
17,57,48.080002
13,52,4.2800002
14,29,10.87
12,39,7.23
16,28,23.08
12,29,13.28
12,51,10.05
11,54,17.57
12,40,8.1300001
17,36,20.450001
11,47,10.05
13,59,8.2299995
11,54,19.540001
19,53,11.86
14,42,17.709999
16,55,17.4
12,44,4.29
12,57,11.86
11,46,7.2600002
14,33,13.16
11,32,13.84
15,35,15.88
18,46,19.23
14,45,8.1000004
15,42,5.5
11,40,15.38
13,19,8.3800001
11,48,9.6300001
13,43,10.67
16,37,14.42
11,40,7.6399999
17,33,14.42
11,33,15.37
13,51,17.799999
11,48,6.9000001
14,49,12.82
11,44,6.5100002
11,45,6.4200001
10,63,8.8500004
16,51,16.83
11,47,6.1700001
17,48,23.379999
17,52,17.77
10,61,6.1900001
18,44,57.700001
11,35,15.18
10,20,4.6900001
12,56,18.17
13,25,8.1800003
15,21,7.9299998
12,37,16.93
18,34,18.610001
10,57,11.25
11,42,7.6999998
16,50,6.8600001
11,43,20.799999
11,56,11.43
11,54,11.96
10,60,14.79
10,58,6.1100001
11,56,11.54
16,51,20.780001
16,21,5.5999999
16,61,31.190001
12,57,17.68
17,29,16.709999
16,45,11.54
16,41,24.629999
11,65,9.04
13,54,21.26
11,64,5.29
11,47,9.6099997
10,63,5.3299999
11,55,6.52
11,60,24.030001
11,52,24.34
11,50,7.4499998
12,54,6.1700001
19,33,28.040001
13,55,12.81
11,60,16.110001
13,39,42.299999
11,43,15.56
17,29,22.370001
16,45,14.78
17,28,7.5
17,29,16.48
16,49,18.610001
17,51,20.24
13,23,7.5
16,49,18.809999
11,53,14.64
11,42,6.0599999
9,56,12.82
20,51,13.66
17,62,14.68
17,24,5.6700001
17,23,15.11
11,43,6.8600001
11,45,8.3999996
16,41,37.869999
13,39,15.89
21,38,38.459999
17,36,41.57
18,29,19.23
11,56,6.8200002
11,38,11.25
11,52,8.8199997
16,29,30.780001
15,29,12.63
11,43,10.47
16,28,25.23
16,28,14.54
17,41,20.889999
12,41,11
11,48,13.36
11,50,10.28
24,29,15.17
14,33,11.63
12,22,6.8899999
12,26,8.8599997
11,25,10
11,61,16.67
11,58,8.4700003
15,21,6.79
17,68,11.86
13,29,10.5
11,37,10.58
10,63,5.9200001
11,62,6.1700001
21,33,18.450001
11,52,12.6
10,56,5.3099999
13,54,17.450001
14,19,6.5
13,55,10.17
16,40,16.77
13,39,15.38
11,50,6.0799999
11,49,17.92
15,45,27.780001
18,43,29.200001
18,44,16.85
13,46,9.8900003
17,57,50.110001
16,62,7.8099999
15,41,13.98
16,37,14.68
11,53,8.3000002
11,56,5.9499998
19,36,24.049999
19,45,18.690001
11,54,10.58
13,60,10.58
20,42,18.42
13,36,11.95
11,45,12.83
11,56,5.25
11,24,2.04
13,41,31.860001
13,37,18.74
18,30,9.4399996
11,28,11.56
15,41,8.0500002
13,42,7.21
11,46,6.5
12,36,10.76
10,39,4.8000002
11,64,8.1300001
13,20,5.7800002
10,52,8.5
11,20,4.5999999
17,61,39.82
13,31,16.280001
17,25,6.9400001
14,22,3.46
11,48,8.8199997
11,37,11.55
19,33,12.49
17,34,16.389999
11,43,14.88
13,39,22.129999
10,49,5.8800001
10,25,7.6399999
11,51,31.190001
11,54,14.43
10,58,12.28
19,51,26.309999
16,45,17.299999
11,51,12.66
13,54,19.219999
14,49,11.16
15,44,12.36
13,50,9.1400003
11,52,13.9
11,49,11.85
11,31,7.9400001
11,38,10.26
16,35,14.83
11,61,25.290001
14,47,14.43
11,43,7.4000001
13,22,4.8600001
14,43,22.76
11,26,6.3600001
19,41,4.2600002
17,43,17.209999
17,37,9.1700001
13,41,15.32
11,55,6.8800001
10,61,14.43
11,26,7
11,49,21.379999
11,41,11.5
13,30,10.06
11,37,9.1400003
12,33,5.5599999
11,61,6.4699998
13,40,20.709999
11,41,7.9099998
11,36,21.629999
11,58,8.8699999
11,56,7.6900001
13,47,8.7299995
12,50,14.6
20,30,19.24
18,30,10.87
11,37,4.6900001
10,39,9.2299995
12,42,16.709999
11,41,14.16
10,43,12.52
11,16,6
12,35,9.6300001
11,48,9.1099997
13,51,6.1500001
11,41,16.620001
10,43,8.54
11,19,11.13
17,40,48.080002
10,38,12.46
12,29,3.5899999
11,33,12.6
11,41,7.5
18,36,11.63
14,36,6.25
10,61,7.8000002
10,57,12.88
14,24,8.8400002
11,48,12
21,30,14.16
13,49,22.18
11,57,14.94
12,52,15.59
18,41,26.370001
17,38,34.630001
11,55,11.35
11,56,8.5100002
13,36,13.66
11,35,9
11,39,10.47
11,37,7.9400001
13,27,13.45
12,30,8.8400002
12,32,14.4
22,34,19.24
13,49,28.030001
14,49,15.49
17,52,18
12,17,3.6500001
12,43,8.0500002
11,28,6.4699998
18,43,24.559999
15,45,25.950001
11,40,21.469999
13,31,20.530001
16,32,8.7299995
11,66,7
13,61,39.43
13,59,8
11,51,11.78
13,23,10.07
13,27,8.6099997
11,56,18.639999
11,47,13.13
10,63,24.049999
13,32,13.74
11,30,9.8199997
16,34,8.3999996
11,40,6.8600001
11,46,6.7399998
11,48,8.6599998
11,52,13.23
12,46,5.1900001
11,27,3.5
11,38,9
10,42,11.25
10,59,21.41
11,53,12.66
16,40,27.780001
14,35,8.1800003
17,36,19.77
13,42,12.02
13,53,15.18
18,45,26.32
18,48,22.440001
14,63,14
16,47,12.49
17,35,12.02
15,35,5.8899999
12,42,7.5
13,42,12.59
14,41,38.450001
11,23,3.75
17,33,4.8000002
16,32,12.17
16,47,2.8800001
14,30,7.6700001
11,61,10.71
16,41,20.51
17,41,22.639999
12,21,5.23
11,55,9.5
11,48,15.42
11,62,5.3299999
11,46,5.2199998
12,58,6.1100001
13,60,6.5999999
13,45,21.870001
13,37,9.3500004
12,42,14.43
13,30,7.1399999
18,29,18.690001
12,46,20.24
13,21,1.38
11,19,1.3
13,24,2.47
14,47,20.780001
11,36,12.22
11,37,15.21
13,52,8.2299995
15,33,8.0799999
13,37,12.02
11,53,27.84
13,52,4.8099999
11,43,11.31
11,40,7.9400001
17,33,15.49
11,52,15.42
13,57,18.82
12,44,6.1100001
13,44,6.25
13,58,10.08
13,36,5.4000001
11,38,9.4499998
23,33,6.1999998
13,28,6.9400001
11,50,10
11,43,28.879999
12,52,5.8299999
16,53,20.440001
11,43,11.84
13,48,10.58
22,50,10.89
20,35,9.8000002
13,49,7.5
11,59,7.5799999
13,57,10.43
11,37,6
12,49,14.49
11,47,17.959999
13,34,8.8199997
17,35,8.6499996
12,50,11.78
11,54,15.2
12,23,6
11,47,4.6500001
11,63,9.71
13,44,11.54
11,27,5.9499998
17,32,18.52
11,38,10.63
16,25,7.4499998
11,25,7.5700002
10,42,11.18
14,22,5.52
13,20,5.6300001
11,51,8.1300001
11,52,6.3299999
18,56,10.13
11,56,9.2399998
11,55,7
17,32,20.65
17,33,19.23
20,44,59.34
14,39,6.25
13,26,7
18,48,24.790001
21,59,19.24
14,55,9.1800003
17,24,11.13
13,28,4.8200002
19,39,12.81
11,32,5.7800002
11,49,7.7800002
18,41,50.610001
11,55,12.49
11,54,11.55
18,68,15.4
14,56,13.33
10,58,5.6700001
11,34,13.38
13,34,12.16
14,32,8.4799995
16,56,18.77
11,46,7.71
14,58,7.1500001
14,52,18.360001
10,59,5.5500002
16,47,11.53
9,41,6.0799999
17,60,11
17,37,17.75
17,34,24.629999
11,31,7.4899998
11,26,5.9299998
12,32,6.7600002
11,26,8.5
13,55,20.200001
11,54,23.08
14,31,14
21,27,14.29
18,66,8
11,49,25.190001
14,41,10.41
18,52,16.559999
13,25,11.54
11,24,5.3299999
10,43,12.04
12,45,7.5
17,37,14.6
12,27,13.94
12,39,10.49
14,40,7.0900002
17,32,18.700001
13,40,10.19
11,50,25.889999
14,51,9.6000004
16,59,20.35
13,64,5.8699999
11,28,5.6399999
11,41,6.3200002
11,53,11.96
12,61,14.75
17,40,21.76
17,43,16.629999
16,35,18.780001
11,42,10.37
11,40,5.8299999
14,20,6.8800001
11,40,15.3
12,40,13.64
19,43,47.049999
16,38,22.76
13,28,14.43
11,32,11.63
11,61,13.73
10,62,8.3000002
16,50,9.2399998
11,52,8.5500002
10,57,12.73
11,36,11.06
11,52,13.51
12,50,7.9099998
11,40,9.2299995
14,24,9.9300003
17,22,3.8399999
15,32,17
17,31,19.23
12,62,39.57
11,45,11.03
17,46,27.93
16,53,14.77
11,28,10.16
11,38,7.7600002
11,41,6.5
14,47,12.03
38,48,5.4699998
10,64,5.7800002
13,34,10.74
13,28,5.52
13,30,11.73
10,63,6.5
11,52,7.8299999
16,37,7.2199998
21,34,7.6999998
14,34,8.5600004
10,51,21.629999
11,47,9.1800003
12,25,11.47
14,19,5.7600002
17,58,30.700001
11,54,16.620001
13,42,19.24
18,34,24.049999
16,47,14.54
11,61,7.7800002
11,61,17.549999
16,27,9.6800003
16,43,48.580002
10,58,8.3999996
13,27,9
10,63,9.3599997
11,40,8.0500002
12,47,9.3699999
13,46,11.75
11,51,8.3299999
16,26,3.75
13,44,25.07
11,52,24.709999
11,56,9.3599997
17,35,23.08
19,42,26.719999
17,42,26.85
13,52,14.77
16,37,5.71
16,33,35.419998
18,46,24.040001
12,23,4.6500001
12,23,5.6700001
13,55,9.6300001
23,46,18.74
11,39,8.4399996
16,53,12.02
16,42,10.13
13,47,7.8899999
10,68,6.25
13,32,7.9400001
11,52,7
11,34,6.0799999
11,49,11.63
13,39,24.6
21,34,21.5
11,42,7.6300001
10,48,8.4099998
13,56,23.51
15,21,8.8699999
12,33,8.75
12,36,7.5
18,37,19.23
17,38,22.43
11,43,10.48
13,55,18.190001
13,24,13.45
16,52,40.259998
12,42,5.75
12,41,12.26
10,57,12.6
11,62,6.1199999
11,53,14.41
10,68,22
16,35,13.97
11,35,3.76
16,56,22.57
12,62,28.85
13,18,3.5
15,32,19.709999
16,52,21.52
14,27,5.6300001
12,57,20.24
11,47,6
11,46,9.2600002
13,19,10.58
10,60,16.49
13,38,7.3200002
11,49,5
13,56,14.43
13,57,.88999999
11,43,8.1700001
12,42,7.1999998
17,48,12.5
12,40,11.44
15,37,8.6099997
12,38,15.79
16,48,20.780001
17,44,19.76
11,27,10.13
22,43,16.67
11,55,17.299999
11,55,24.709999
16,61,6.9299998
13,46,38.459999
13,45,9.29
10,60,11.53
11,50,7.5799999
10,64,7.8000002
11,64,8.6499996
13,64,7.3299999
14,58,10.17
13,24,9.2299995
18,50,6.9299998
17,51,10.09
19,33,14.42
10,59,4.0100002
12,50,7.7800002
12,58,12.22
23,35,20.309999
15,43,13.45
10,59,9.6300001
17,29,21.26
17,28,18.209999
12,46,12.45
14,22,5.6100001
16,49,18.75
17,47,17.709999
11,40,7.6900001
16,29,11.28
10,63,12.25
19,42,61.560001
17,44,34.630001
19,28,16.370001
17,27,15.11
11,30,6.25
12,50,7.25
13,70,23.059999
11,34,9.25
12,37,9.9300003
12,39,12.87
12,59,11.63
10,54,8.3299999
11,53,5.8800001
12,64,9.1999998
13,27,7.5
11,32,12
12,39,8.7799997
12,32,8.6899996
14,31,3.5999999
11,62,7.6999998
11,48,8.5600004
17,58,8.6800003
18,26,6.98
16,28,15.41
14,35,7.6999998
10,65,8.2299995
18,25,11.87
11,36,10.92
16,36,11.11
13,30,12.91
13,29,4.4499998
17,49,9.5799999
13,56,25.459999
20,26,16.030001
18,24,13.11
10,64,9.3500004
18,28,13.66
16,38,47.099998
17,38,38.459999
10,57,7.9099998
12,52,7.8099999
10,57,9.1099997
11,39,6.3000002
13,45,14.86
16,42,11.16
11,59,8.5
11,28,7
12,34,7.9000001
17,33,8.1099997
13,43,6
10,64,6
10,61,14.54
16,32,26.370001
17,29,25.290001
13,56,27.469999
11,43,12.8
13,51,6.4699998
20,47,41.57
11,30,10.65
12,27,8.1099997
18,51,33.650002
16,25,15.18
16,26,13.16
16,21,10.82
13,38,13.1
11,26,7.8200002
16,27,16.35
13,27,11.78
13,37,6.48
17,31,15
11,45,10.6
16,39,35.419998
23,57,19.23
10,49,9
16,28,11.53
19,29,13.74
11,46,8.9099998
11,42,9
11,53,8.6099997
13,40,2.8800001
13,33,11.43
16,29,32.049999
17,29,20.6
11,46,7.5999999
16,57,34.619999
21,43,35.709999
16,48,19.129999
17,38,24.049999
11,54,14.1
10,49,17.92
11,55,7.6399999
10,66,9.6000004
10,63,8.1000004
14,40,7.6999998
13,38,13.32
11,39,14.57
11,34,6.0999999
11,54,11.82
11,54,9.1400003
16,22,9.6000004
16,22,6.4899998
17,31,14.33
19,33,6.6799998
17,27,18.24
15,35,21.969999
13,33,20.24
16,55,23.09
13,29,14.68
13,58,7.8499999
11,51,7.4099998
10,38,9.6099997
11,42,2.3099999
11,57,12.18
11,56,12.66
12,62,14.81
11,29,9.1800003
11,30,3.9100001
11,41,7
17,51,15.96
12,48,12.16
11,43,6.3800001
16,52,1.83
17,49,25.67
11,54,6.5999999
11,44,5.75
10,49,19.24
11,46,8.54
11,32,11.75
16,32,15.68
11,51,14.42
11,55,6.71
11,51,10.15
11,42,9.1499996
11,51,24.709999
11,51,9.4799995
15,52,26.51
11,36,22.9
16,38,35.419998
16,38,17.030001
16,30,10.63
11,54,11.87
13,26,6
10,62,10.9
10,65,5.48
11,39,11.33
13,36,11.33
11,46,14.85
11,48,6
11,44,8
11,46,8.75
13,36,5.21
11,45,7.0700002
11,36,10.63
12,65,10
12,41,7.2600002
13,26,5.5799999
11,49,9.8699999
12,66,17.18
11,53,9.2299995
11,59,7.8899999
13,54,7.3299999
17,60,32.040001
11,45,13.2
13,40,22.18
10,51,8.7299995
12,49,9.9700003
17,22,6.3299999
19,44,13.05
11,33,11.96
11,30,5.75
13,42,6.1999998
16,50,21.969999
14,40,48.080002
11,59,9.7299995
12,56,13.63
11,24,7.23
12,24,6
15,50,15.38
10,61,12
16,27,5.0999999
18,33,14.29
11,32,8.6499996
10,60,8.5299997
16,67,21.629999
20,33,30.370001
13,40,13.16
12,43,13.66
11,54,9.8400002
17,33,17.950001
16,34,19.58
17,39,23.719999
17,37,32.040001
13,33,7.3600001
12,54,12.17
11,21,7.21
17,43,4.8000002
16,53,48.080002
16,28,16.83
16,25,7.4099998
16,31,10.16
18,40,15.59
12,26,14.31
12,21,7
16,47,32.43
14,44,15.03
10,62,4.5999999
11,30,6.25
11,46,6.1900001
11,53,9.7799997
12,63,20.209999
17,29,11.25
12,40,18.940001
16,48,11.93
21,54,13.85
16,30,10.67
14,44,19.23
11,35,9.1099997
13,43,17.209999
16,34,14.73
10,50,12.02
10,54,22.43
11,44,5.6999998
11,32,8.6400003
15,40,10.57
11,53,12.66
13,51,43.529999
13,51,40.470001
11,51,8.6499996
18,45,5.8499999
12,43,19.68
13,27,6.1300001
16,29,17.139999
16,30,2.8599999
12,42,10.1
11,44,7.1399999
13,47,17.76
11,16,2.95
11,37,18.799999
11,40,14.94
11,69,14.96
11,37,7.5
21,37,18.82
11,35,7
11,29,8.6700001
14,29,6
21,55,15.38
11,54,8.6499996
16,68,18.42
11,46,26.82
11,44,5.3600001
11,45,17.74
11,45,8.8699999
16,23,.85000002
14,44,12
11,37,9.6099997
18,29,13.78
18,50,18.25
11,54,8.9300003
11,31,9.5200005
13,30,20.24
11,44,7.3800001
11,46,10.14
17,31,31.190001
10,39,5.5599999
11,41,8
11,43,7
10,61,10
16,22,6.0700002
13,18,8
11,51,8.1300001
13,55,6.5
11,60,48.5
16,34,8.1000004
16,51,39.57
13,39,9.1099997
13,41,12.51
11,51,7.2600002
13,28,11.16
18,28,23.549999
15,57,9.2399998
12,54,21.799999
10,66,11.25
12,48,17.68
11,43,6.3800001
15,20,5.5
12,23,8.0799999
13,24,8.6499996
18,49,9
21,49,26
16,32,25.620001
19,30,13.79
17,26,13.61
17,37,23.08
10,62,8.1099997
11,55,10
14,63,6.1999998
18,56,4.1300001
13,36,10.14
11,38,7.5
11,30,13.23
13,33,8.8900003
11,47,16.02
12,59,6.1700001
17,42,15.88
14,37,20.68
10,45,8.4200001
11,53,4
11,48,15.8
13,50,17.08
11,30,5.5599999
11,67,6.6300001
17,39,5.4400001
11,43,10.14
13,31,7.1999998
17,36,47.599998
18,29,13
10,60,18.280001
16,35,11.22
20,38,9.3500004
11,42,9.0600004
13,42,9.6300001
11,41,10.41
10,48,7.23
10,58,7.6700001
10,63,8.2399998
22,42,23.65
10,49,10.1
16,38,26.549999
16,40,14
11,54,9.5500002
11,55,6.9000001
10,63,14.1
13,49,23.09
11,47,6.9200001
18,37,40
10,28,6.25
10,35,7.8800001
11,32,4.8299999
19,55,18.969999
19,32,19.25
13,47,12.66
18,31,23.08
16,41,27.32
13,24,7.5
11,48,15.12
12,46,6.4200001
13,55,9.6300001
16,51,2.8099999
14,28,9.6000004
11,36,10.81
12,36,14.29
11,16,2.51
11,49,11.13
11,29,9.9300003
13,29,15.16
11,55,13.37
12,51,8.5
14,44,7
15,37,13.59
11,43,8.4399996
16,53,20.889999
16,57,18.5
11,33,11.9
13,61,11.09
11,60,7.98
11,30,22.25
11,48,3.95
13,22,11.04
11,35,8
11,17,2.0999999
16,27,22.51
18,27,15.18
14,33,15.37
17,42,22.83
16,52,9.6300001
13,25,9.6300001
11,45,16.27
11,48,9.0200005
13,23,8.3199997
13,19,8.0299997
13,55,11.44
11,46,16.18
12,24,9.1700001
12,49,8.1700001
16,50,8.8699999
14,56,6.3000002
16,47,6.3000002
13,50,5.6799998
13,26,6.2399998
10,63,7.7800002
10,53,3.75
11,26,11.08
11,67,6.3899999
11,38,8.75
11,37,5.9299998
11,48,12.82
11,51,6.73
16,22,8.6499996
11,59,8.6300001
13,49,11.55
11,27,9.8000002
10,43,7.6999998
16,52,12.03
12,55,9.6000004
12,51,17.030001
11,52,6.5599999
9,61,6.25
12,60,7.9099998
13,29,6.25
13,29,10.87
17,32,18.209999
11,27,9
12,32,5.5300002
11,35,6.1900001
11,39,6.6700001
14,37,7.5799999
13,50,20.68
15,39,12.7
12,51,6.5999999
11,36,7.5
17,58,16.92
12,28,5.1199999
13,45,21.139999
13,65,5.8299999
17,51,27.84
16,48,32.98
11,52,6.9200001
16,36,5.75
13,39,21.379999
18,42,6.29
18,50,19.32
17,30,6.73
13,54,10.63
13,51,29.809999
11,50,7.4899998
11,44,11.55
11,43,8.46
11,16,5
14,41,13.46
11,39,20.719999
10,34,6.5
11,46,7.77
11,51,10
11,48,17.700001
12,32,18.98
12,32,4.29
16,24,16.24
13,44,10.77
16,47,17.530001
11,31,11.7
13,55,23.41
11,66,12
12,48,28.84
12,42,4.5999999
17,41,20.98
11,48,12.49
11,34,8.6000004
12,30,6.5700002
11,55,20.15
11,54,5.0799999
16,56,9.1700001
16,23,5.7600002
11,47,13.42
11,39,13.23
11,39,16.219999
12,49,8.2299995
11,50,5.8299999
25,50,31.309999
17,44,18.700001
11,37,19.76
13,27,11.21
14,40,17.709999
11,51,21.77
13,29,9.1099997
13,50,28.34
13,66,6.9200001
14,43,23.83
10,52,12.58
12,53,17.299999
17,35,48.080002
16,41,19.24
25,59,33.110001
18,39,8.0799999
15,52,8.7299995
13,58,15.3
19,39,23.09
11,61,9.96
11,61,16.02
18,54,9.0600004
11,24,9.0600004
19,32,9.6199999
21,34,9.1300001
11,66,13.25
13,35,27.49
16,53,8.0699997
11,50,19.77
11,59,11.68
14,46,7.5900002
16,32,21.969999
16,29,13.45
11,41,48.080002
17,25,9.1599998
11,36,13.59
16,50,9.1700001
19,33,15.58
19,29,4.25
9,62,6.25
13,31,10.42
14,20,2.3
11,52,8.75
13,54,7.77
11,49,8.1300001
10,42,10.03
11,43,7.9699998
13,61,25.67
13,60,6
11,27,6.27
9,49,6.27
11,57,15
11,49,5.3200002
18,65,2.3
13,51,15.18
11,24,7.3000002
13,43,5.79
10,46,12.7
18,37,10.32
12,58,13.09
16,33,40.470001
13,44,13.51
16,30,13.49
16,28,15.95
13,31,17.299999
13,39,19.24
10,61,15.08
11,36,21.209999
12,54,21.26
11,28,7
13,65,6.25
13,28,3.45
13,31,12
17,36,16.83
11,62,8.4099998
16,63,28.59
12,54,14.1
13,58,10.16
13,31,8.6099997
12,48,15.82
13,50,27.780001
11,59,6.52
12,36,6.1799998
11,50,17.389999
17,44,18.209999
17,55,15
22,43,32.889999
11,33,24.950001
11,52,9.6099997
18,38,9.71
10,62,16.889999
11,41,20.200001
14,33,7.5
14,26,7.25
13,44,30.780001
15,42,6.5
13,63,7.21
11,30,8.75
14,33,7.1999998
13,18,2
11,44,12.36
20,42,21.959999
11,51,26
15,49,6.9000001
12,19,7.3699999
11,26,5.4000001
20,52,34.630001
15,58,18.280001
17,46,46.16
11,44,6.6900001
16,31,16.620001
14,35,12.22
17,42,37.950001
11,45,22.9
14,44,25.530001
18,32,15.88
13,39,37.790001
14,39,16.67
11,54,15.59
11,30,6.5599999
11,50,14.58
16,53,15.59
11,66,8.1999998
20,53,6.2399998
17,31,18.17
11,51,12.66
17,52,10.38
11,18,6.25
11,46,11.41
11,48,8.9099998
11,46,14.43
15,26,8.21
13,25,15.59
16,27,37.049999
12,67,12.03
12,36,13.89
12,49,10.81
11,48,6.5799999
11,29,6.5799999
14,53,6.1300001
13,47,11.25
14,36,11.75
12,32,7.6999998
17,40,19.469999
11,47,8.6300001
14,21,.60000002
18,45,24.709999
13,39,10.1
17,22,4.2800002
17,22,7.0799999
17,22,6.25
13,27,11.27
17,24,14.42
17,33,20.59
10,62,20.6
11,51,10.26
14,25,7.5
14,43,5.5700002
18,33,14.07
12,28,10.38
17,31,17.41
12,40,17.32
12,42,21.5
10,47,18.950001
13,24,12.76
10,49,10.1
11,44,11.22
10,38,5.4299998
13,18,6.23
11,60,9.3900003
16,27,16.030001
16,28,18.610001
10,60,7.4899998
11,39,9.5
11,47,17.299999
11,49,40.380001
13,48,9.0500002
13,52,13
13,50,16.91
12,52,11.55
11,32,12.95
11,25,10.33
13,61,11.05
16,54,19.76
13,54,24.709999
12,69,7.8899999
16,39,12.32
11,45,13.91
15,25,18.75
17,27,28.59
13,22,7.4000001
16,34,51.5
16,34,54.939999
11,54,7.5999999
16,33,8
16,37,38.82
13,32,7.5599999
12,48,8.2399998
13,34,3.1300001
12,36,7.1199999
10,64,6.5700002
17,37,15.75
16,28,4.8699999
18,51,3.7
16,47,16.16
11,69,6.5700002
12,32,16.18
11,47,12.97
10,67,7
12,52,13.74
11,57,10.27
15,53,7.5300002
11,61,13
16,29,6.8600001
13,28,8.8699999
16,43,19.42
17,41,31.790001
10,60,9.6300001
18,64,15.86
14,45,17.57
